Judul,Berita,Topik
"Tukin PNS PUPR Bakal Naik Jadi 100 Persen, Ini Bocorannya","JAKARTA, KOMPAS.com - Tunjangan kinerja (tukin) pegawai negeri sipil (PNS) Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) akan segera naik menjadi 100 persen.
Juru bicara Kementerian PUPR Endra S Atmawidjaja mengatakan, usulan kenaikan tukin PNS Kementerian PUPR ini tinggal menunggu persetujuan dari Presiden Joko Widodo (Jokowi).
""Status saat ini masih diusulkan ke Bapak Presiden untuk nanti sekiranya disetujui akan ditetapkan menjadi Perpres (peraturan presiden),"" ujarnya kepada Kompas.com, Jumat (1/12/2023).
SHUTTERSTOCK/DEVMOGRAPH Ilustrasi uang rupiah.Endra menjelaskan, kenaikan tukin PNS Kementerian PUPR yang diusulkan ialah naik dari 80 persen menjadi 100 persen.
Endra membocorkan angka perkiraan kenaikan tukin yang diusulkan, yaitu untuk tukin Grade 1 dari Rp 2,53 juta naik menjadi Rp 2,57 juta.
Kemudian tukin untuk Grade 10 dari Rp 5,98 juta naik menjadi Rp 8,46 juta dan yang tertinggi Grade 17 dari Rp 33,24 juta naik menjadi Rp 41,55 juta.
Namun angka ini masih berupa perkiraan sehingga bisa saja berubah ketika nanti ditetapkan menjadi perpres.
""Grade 17 itu yang tertinggi. Eselon 1A, Golongan 4E,"" ungkapnya.
Menurutnya jika usulan ini disetujui, maka kenaikan tukin PNS merupakan bentuk kepercayaan Pemerintah kepada Kementerian PUPR. Oleh karenanya, pihaknya berkomitmen untuk bekerja lebih baik lagi ke depannya.














",MONEY
"5 Penambang Pasir di Blitar Tersambar Petir, 1 Tewas","Satu orang penambang tewas, sedangkan empat lainnya mengalami luka-luka.
Kepala Seksi Humas Polres Blitar Iptu Udiono mengatakan, lima penambang pasir tersebut tersambar petir saat berteduh dari hujan di gubuk di lokasi penambangan. 
“Satu orang tewas atas nama Hadi, usia 36 tahun, warga Kelurahan Babadan, Kecamatan Wlingi,” ujar Udiono saat dikonfirmasi, Sabtu (2/12/2023). 
Sedangkan empat penambang pasir lainnya yang sama-sama berteduh di gubuk tersebut, kata dia, mengalami luka ringan. 
Dua di antaranya, kata Udiono, dilarikan ke RSUD Ngudi Waluyo Wlingi, yakni Samsul  (40), warga Desa Soso, Kecamatan Gandusari, dan Suliyanto  (26), warga Kelurahan Babadan, Kecamatan Wlingi. 
Dua penambang lain yaitu Mustakim (23) dan Ade Iswanto (40), mengalami luka ringan meskipun tidak membutuhkan perawatan di rumah sakit. 

Udiono menuturkan bahwa lima penambang pasir tersebut telah bekerja sejak pagi. Kemudian, sekitar pukul 13.30 WIB turun hujan lebat di lokasi penambangan. 
Beberapa puluh menit kemudian, lanjutnya, para penambang pasir yang menggunakan mesin sedot pasir itu berteduh di gubuk yang terletak di sekitar lokasi. 
“Sekitar pukul 14.00 WIB petir menyambar dan tiba-tiba korban atas nama Hadi tergeletak tak sadarkan diri,” ujarnya. 
Hadi dan dua korban lainnya, kata dia, dilarikan ke RSUD Ngudi Waluyo. Kemudian, tim medis di Unit Gawat Darurat yang memeriksa korban menyatakan Hadi sudah meninggal dunia.














",REGIONAL
Artefak Komputasional: Pengertian dan Contohnya,"KOMPAS.com - Pernahkah kamu mendengar istilah artefak komputasional? Istilah artefak sendiri sering dikaitkan dengan penemuan bersejarah.
Nama lain artefak komputasional adalah artefak komputasi atau computational artifacts. Apa yang dimaksud dengan artefak komputasional?
Dikutip dari situs Research Gate, artefak komputasional adalah berbagai hal dalam ilmu komputer yang dirancang, dibangun, serta dipelajari oleh ilmuwan.
Dalam ilmu pengetahuan dan teknologi, artefak komputasional sering dipelajari dalam filosofi ilmu komputer.
Dilansir dari situs Kementerian Pendidikan dan Kebudayaan (Kemdikbud), berikut pengertian artefak komputasional:
""Artefak komputasional adalah produk berteknologi, berupa perangkat keras, lunak, maupun kombinasi keduanya yang menjadi bagian dari sebuah sistem.""
Sederhananya, pengertian artefak komputasional adalah obyek yang diciptakan dari hasil berpikir komputasional.
Berbeda dengan artefak yang disebut sebagai peninggalan bersejarah, artefak komputasional bisa dikembangkan lewat proses kreatif menggunakan perangkat teknologi.
Proses ini dilaksanakan dengan merefleksikan ide juga kreativitas penciptanya, agar karya yang dihasilkan lebih efektif, efisien, indah, dan menarik.
Berdasarkan penjelasan di atas, bisa ditarik kesimpulan bahwa yang dimaksud dengan artefak komputasional adalah hal-hal yang berkaitan dengan komputasi atau komputer.
Beberapa obyek artefak komputasional, antara lain kode program, aplikasi, situs web, foto atau gambar, audio, video, presentasi, dan sebagainya.
Contoh artefak komputasional yang terlihat bentuk fisiknya, yakni drone, robot, komputer, serta mobil otonom.
Sedangkan contoh artefak komputasional yang tidak terlihat bentuk fisiknya adalah aplikasi media sosial, aplikasi belanja online, dan sebagainya.














",SKOLA
Bagaimana Desain Septic Tank Tidak Mudah Meledak?,"KOMPAS.com - Desain septic tank yang tidak memadai dapat menimbulkan potensi bahaya, terutama risiko meledak.
Keberadaan gas metana dan hidrogen sulfida yang dihasilkan dalam proses penguraian limbah organik di dalam septic tank dapat menciptakan kondisi yang rentan terhadap ledakan.
Oleh karena itu, penting untuk memahami dan menerapkan prinsip-prinsip desain yang aman sesuai Standar Nasional Indonesia (SNI) guna mencegah potensi meledak yang dapat membahayakan lingkungan dan masyarakat sekitar. 
Lantas, seperti apa desain septic tank yang aman?
Dilansir dari Badan Standardisasi Nasional, Rabu (22/11/2023), pemberlakuan peraturan oleh pemerintah terkait pembuatan septic tank sesuai Standar Nasional Indonesia (SNI) sejalan dengan ketentuan yang tercantum dalam Peraturan Menteri Kesehatan Nomor 3 Tahun 2014.
Sesuai dengan SNI 2398:2017 septic tank harus memenuhi beberapa kriteria termasuk kedap air dilengkapi dengan lubang kontrol, ventilasi, pipa keluar masuk, dan menjalani proses pengurasan secara teratur.
Lebih lanjut, SNI 2398:2017 juga menetapkan bahwa septic tank harus dilengkapi dengan penampungan dan sistem pengolahan air limbah yang memiliki kecepatan aliran lambat.
Dalam hal penempatan standar mengamanatkan agar sumur resapan berjarak minimal 10 meter dari sumur air bersih, 1,5 meter dari bangunan, dan 5 meter dari sumur resapan air hujan.
Terkait dengan dimensi septic tank, SNI 2398:2017 memberikan pedoman yang jelas.
Meliputi bentuk segi empat dengan perbandingan panjang x lebar antara 2:1 sampai 3:1, lebar minimal 0,75 meter, panjang minimal 1,5 meter, tinggi minimal 1,5 meter, serta ambang batas setinggi 0,3 meter.
Volume septic tank harus disesuaikan dengan jumlah penghuni rumah untuk memastikan efektivitas pengelolaan limbah yang sesuai.
Beberapa septic tank dapat mengalami pembengkakan akibat tekanan gas metana di dalamnya.
Saat retakan pada septic tank semakin melebar gas metana dapat dengan mudah keluar ke udara sehingga meningkatkan risiko potensial terjadinya kebakaran.
Selain itu, risiko ledakan dapat terjadi jika gas telah terkumpul dan lubang pembuangan atau lubang inspeksi dibuka terutama ketika ada sumber panas seperti api, percikan api, peralatan listrik, atau rokok, dikutip Pumper.com, Rabu (22/11/2023).
Jim Anderson, Ph.D., seorang profesor emeritus di Departemen Tanah, Air, dan Iklim Universitas Minnesota, mengemukakan bahwa aktivitas merokok yang dilakukan di dekat septic tank dapat membawa risiko ledakan.
Salah satu isu keselamatan yang perlu diperhatikan adalah menjauhkan kegiatan merokok saat melakukan perawatan pada suatu sistem septic tank.
""Dalam situasi ini, sangat penting untuk tidak merokok dekat dengan tangki atau bagian lain dari sistem,"" tegasnya.
Anderson menekankan bahwa merokok saat melakukan servis dapat menciptakan risiko yang serius karena sistem tersebut memberikan jalur yang mudah bagi patogen untuk keluar dari saluran septic tank.
Dengan demikian, menghindari kebiasaan merokok selama proses servis menjadi langkah yang krusial untuk memitigasi potensi bahaya dan menjaga keselamatan selama interaksi dengan sistem septic tank.














",SAINS
[KLARIFIKASI] Israel dan Amerika Tidak Boikot Produk Indonesia,"
KOMPAS.com - Beredar video satire soal boikot produk tertentu akibat konflik antara Israel dan Palestina.
Sebelumnya, muncul seruan untuk memboikot produk Israel sebagai bentuk dukungan terhadap Palestina.
Sementara video yang beredar menyebutkan, Israel dan Amerika Serikat (AS) memboikot produk Indonesia.
Berdasarkan penelusuran Tim Cek Fakta Kompas.com, narasi tersebut perlu diluruskan.
Video soal Israel dan AS memboikot produk Indonesia ditemukan di akun Facebook ini, ini, dan ini.
Berikut narasi yang ditulis salah satu akun pada 15 November 2023:
Kelihatannya Amerika dan Israel jg memboikot produk Indonesia....kira2 apa yg diboikot...kita sebagai bangsa yg besar tetep (emotikon).
Video berdurasi 37 detik itu menampilkan produk yang diboikot, yakni ketoprak, gado-gado, rujak cingur, sop buntut, rawon, tahu campur, lontong sayur, kupang lontong, lontong kikil, semanggi, tahu tek, dan lontong balap.
Video tersebut merupakan satire yang dibuat untuk merespons boikot produk Israel yang dilakukan para pendukung Palestina.
Nama-nama makanan khas Indonesia yang disebutkan bukanlah produk yang diproduksi massal di pabrik.

Jika Anda mengetahui ada berita viral yang hoaks atau fakta, silakan klik tombol laporkan hoaks di bawah ini













",CEK FAKTA
"Berbicara di COP 28, Jokowi Tegaskan Komitmen Indonesia Wujudkan Nol Emisi Karbon di 2060","JAKARTA, KOMPAS.com - Presiden Joko Widodo menegaskan komitmen Indonesia dalam membangun negara makmur dan berkelanjutan dengan perekonomian inklusif.
 Untuk mencapai hal tersebut, Presiden menyatakan akan terus bekerja keras dalam mencapai nol emisi karbon sebelum tahun 2060. 
 “Sekaligus menikmati pertumbuhan ekonomi yang tinggi, kemiskinan dan ketimpangan yang terus diturunkan secara signifikan, serta lapangan kerja yang terus tercipta,” ujar Presiden saat berbicara pada KTT Pemimpin Dunia tentang Perubahan Iklim (COP28) di Plenary Al Ghafat, Expo City Dubai, Dubai, Persatuan Emirat Arab (PEA), Jumat (1/12/2023).
 Presiden Jokowi menjabarkan sejumlah upaya yang telah dilakukan Indonesia guna menurunkan emisi karbon.
 Kepala Negara menyampaikan komitmen Indonesia dalam memperbaiki pengelolaan forest and other land use (FOLU), serta mempercepat transisi energi menuju energi baru terbarukan. 
 “Dalam hal pengelolaan FOLU, Indonesia terus menjaga dan memperluas hutan mangrove serta merehabilitasi hutan dan lahan,” katanya. 
 Selain itu, Indonesia juga telah berhasil menurunkan angka deforestasi pada titik terendah dalam 20 tahun terakhir.
 Hal ini juga diikuti dengan pembangunan persemaian yang telah dilakukan dalam skala besar dan sudah mulai efektif untuk berproduksi.
 “Pembangunan persemaian juga kita lakukan dalam skala besar dengan kapasitas total sekitar 75 juta bibit / tahun juga sudah mulai efektif berproduksi,” lanjut Kepala Negara. 
 Sementara dalam hal transisi energi, Presiden menuturkan bahwa upaya Indonesia untuk mempercepat pengembangan energi baru terbarukan.
 “Pengembangan energi baru terbarukan terutama energi surya, air, angin, panas bumi, dan arus laut, serta pengembangan biodiesel, bioethanol, dan bioaftur juga makin luas,” tuturnya. 
 Untuk mewujudkan komitmen tersebut, Presiden pun mengundang sejumlah pihak seperti mitra bilateral, investasi swasta, filantropi, dan negara sahabat untuk menjalin kolaborasi pendanaan dalam mewujudkan nol karbon emisi pada 2060.
 ""Target Paris agreement and net zero emission hanya bisa dicapai jika kita bisa menuntaskan masalah pendanaan transisi energi ini. Dari situlah masalah dunia bisa diselesaikan,” tambahnya.














",NEWS
"6 Penyebab Bercak Putih pada Kulit, Bukan Hanya Panu","Biasanya memang tidak perlu dikhawatirkan, namun kita tetap perlu memeriksakan diri ke dokter untuk memastikan bercak putih agar kita dapat menentukan apa yang menyebabkan perubahan warna kulit.
Selain itu, tergantung pada penyebabnya, mungkin ada cara untuk meminimalkan munculnya bercak putih pada kulit atau mengatasi gejala lain yang mengganggu.
Melihat bercak putih pada kulit tidak secara otomatis berarti ada kelainan kulit yang terjadi.
Terkadang, ada faktor lain yang dapat menyebabkan area kulit menjadi lebih terang.
Berikut adalah beberapa alasan mengapa kita mungkin mengalami bercak putih pada kulit.
Tak hanya gambaran bintik-bintik gelap atau tanda seperti bintik-bintik, sunspot juga dapat muncul sebagai bintik-bintik putih atau lebih terang pada kulit.
Secara medis dikenal sebagai hipomelanosis guttate idiopatik, bintik putih yang tidak berbahaya ini terjadi ketika terjadi penurunan melanin.
Kondisi ini terjadi karena sel pigmen yang memberikan warna pada kulit, mata, dan rambut - pada kulit.
Para ahli berpendapat bahwa hal ini terjadi akibat paparan sinar matahari yang berulang-ulang, bukan karena faktor lain seperti penuaan.














",LIFESTYLE
"6 PTN dengan Jurusan Farmasi Terbaik, Sekian Biaya Kuliahnya ","KOMPAS.com - Berdasarkan pemeringkatan EduRank 2023, ada beberapa universitas indonesia dengan jurusan farmasi yang masuk pemeringkatan.
Pemeringkatan tersebut menggunakan kinerja penelitian, 1,3 juta kutipan dari 805.000 makalah akademis.
Indikator penilaiannya berdasarkan rating publikasi, kapan publikasi tersebut dirilis, dan ditambahkan ke skor akhir. Hasil yang diperoleh, terdapat 6 perguruan tinggi negeri yang menjadi kampus dengan jurusan farmasi terbaik di Indonesia.
Hasil tersebut bisa menjadi acuan bagi pelajar yang masih bingung menentukan kampus untuk melanjutkan pendidikan.
Berikut enam kampus jurusan Farmasi dengan biaya kuliahnya yang dilansir dari laman resmi kampus:
UGM menduduki peringkat 576 di Asia dan peringkat 1449 di dunia. Bagi kamu yang ingin berkuliah disini, berikut biaya kuliahnya.
Unair menduduki peringkat 693 di Asia dan peringkat 1666 di dunia. Berikut ini biaya kuliahnya.
Jalur seleksi nasional
Jalur mandiri
UI menduduki posisi 754 di Asia dan peringkat 1763 di dunia. Berikut biaya kuliah jurusan farmasi di UI.














",EDUKASI
"Ada Siswi Melahirkan di Sekolah, Ujian Akhir di SMA Sampang Tetap Berjalan hingga Selesai","Hak itu dipastikan kepala sekolah setempat, Sukardi. Ia memastikan situasi sekolah sempat tidak kondusif hanya saat detik-detik siswi melahirkan pada Kamis sore.
""Itupun yang ramai hanya siswa di satu kelas itu saja,"" ujar dia pada Jumat (1/12/2023).
Setelah itu ujian berjalan seperti biasa. Hanya saja ruangan kelas yang menjadi tempat siswi melahirkan tidak digunakan.
Alasannya karena upaya pembersihan bercak darah di lantai yang sudah dilakukan masih belum optimal. Sehingga pihak sekolah memilih menggunakan ruangan kelas lain agar ujian berjalan kondusif.
""Ujian saat ini merupakan penilaian akhir semester untuk menentukan nilai siswa baik atau tidak atau bisa menentukan kenaikan kelas nanti, jadi ujian tetap berjalan,"" terangnya.
Ia mengatakan kejadian tersebut menjadi bahan evaluasi dan ke depannya, pihak sekolah akan bekerjasama dengan tim medis di Sampang untuk rutin melakukan pengecekan.
""Untuk kerjasamanya berupa pengecekan kondisi siswa, misalkan setiap 3 bulan sekali, mengantisipasi terjadinya peristiwa serupa,"" pungkasnya.
Siswi tersebut diketahui hamil dan melahirkan saat guru penjaga ujian mendengar suara bayi menangis. Saat dicek, siswi yang sedang mengerjakan ujian tersebut sedang menggendong bayi yang baru ia lahirkan dengan kondisi darah bercucuran di lantai.
Siswi dan bayinya langsung dilarikan ke puskesmas. Bayi yang kondisinya sehat langsung dibawa pulang oleh pihak keluarga.
Sementara sang siswi dilarikan ke RSUD dr Mohammmad Zyn dengan kondisi memprihatinkan karena ari-ari bayi tidak keluar. Namun pada Jumat malam, pihak sekolah menyebut kondisi siswinya sudah mulai membaik.
SUMBER: KOMPAS.com (Penulis: Taufiqurrahman | Editor: Pythag Kurniati), Tribun Jatim














",REGIONAL
"Patah Hati Tak Dinikahi, Perempuan di Cipinang Melayu Nekat Gantung Diri di Kontrakan"," Kanit Reskrim Polsek Makasar Iptu Eko Bayu mengatakan, pihaknya menduga MAM nekat gantung diri karena patah hati berdasarkan pesan singkat dalam ponsel korban.
 ""Pacaran sudah lama. Korban ingin melangkah ke hubungan yang lebih serius tapi pacarnya tidak mau,"" ujar dia ketika dihubungi, Jumat (1/12/2023).
 Hal itu terungkap dalam pesan singkat antara MAM dengan kekasihnya di WhatsApp beberapa waktu sebelum korban gantung diri.
 Keduanya berbicara menggunakan bahasa Nusa Tenggara Timur. Kebetulan, MAM yang berprofesi sebagai asisten rumah tangga (ART) tinggal bersama tiga saudaranya.
 Berdasarkan terjemahan salah satu saudara korban, MAM meminta kepada pacarnya untuk dinikahi.
 Kendati demikian, sang lelaki menolaknya. Bahkan, ia juga memutuskan hubungan dengan MAM.
 ""Kondisinya sudah putus (saat korban gantung diri), dan si korban sebenarnya tidak mau diputusin. Intinya memang pacar korban diajak serius tapi enggak mau dan mutusin korban,"" jelas Eko.
Jasad MAM ditemukan oleh warga setempat sekitar pukul 05.30 WIB. Ia sudah menggantung dari pagar pembatas di lantai dua. Sementara kegaduhan baru terjadi sekitar pukul 06.00 WIB.
Namun, sebelum MAM mengakhiri hidupnya, ia sempat bertemu dengan dua saudaranya beberapa jam sebelumnya.
 Salah satu saudaranya selalu tidur sekasur dengan MAM. Pada Kamis pukul 02.00 WIB, ia terbangun dan masih melihat korban tidur di sampingnya.
 ""Saudaranya yang lain bangun jam 04.00 WIB. Dia ngelihat korban main HP di tangga paling atas di lantai dua, sebelahnya pagar tempat korban gantung diri,"" ungkap Eko.
 Namun, saudara itu tidak mengobrol dengan korban. Ia langsung masuk kembali ke dalam kamar untuk bermain HP sampai ketiduran.
 ""Enggak dengar suara apa-apa, jam 06.00 WIB kok tiba-tiba dengar tetangga pada ribut. Dia bangun, keluar kamar, dan lihat korban sudah gantung diri,"" ujar Eko.
 Warga pun langsung menghubungi Polsek Makasar untuk membantu mengevakuasi MAM sekaligus memeriksa jasad korban.














",NEWS
"4 Manfaat Minum Teh Jahe dan Serai bagi Kesehatan, Apa Saja?","Tak hanya menghangatkan tubuh, teh juga dapat untuk mengatasi berbagai kondisi penyakit seperti alzheimer, risiko diabetes, kolesterol, serta meningkatkan kesehatan jantung, dikutip dari Kementerian Kesehatan (Kemenkes).
Selain itu, beberapa orang juga sering menambahkan beberapa bahan seperti jahe dan serai untuk meningkatkan khasiat dari minuman berkafein tersebut.
Teh jahe dan serai adalah minuman beraroma jeruk yang aromatik dan menghangatkan. Tak hanya itu, racikan minuman tersebut juga menawarkan serangkaian manfaat kesehatan yang telah terbukti.
Lantas, apa manfaat minum teh jahe dan serai bagi kesehatan?

Unsplash/Kira Auf Der Heide Ilustrasi teh jahe dan serai.
Manfaat jahe yang paling terkenal dan telah terbukti adalah untuk mengurangi mual dan muntah, dilansir dari Live Strong.
Selain itu, ramuan teh herbal ini juga populer sebagai obat untuk mabuk perjalanan.
Namun demikian, sebagian besar penelitian tentang manfaat jahe berhubungan dengan mual dan muntah yang disebabkan oleh kehamilan atau kemoterapi.
Menurun penelitian yang diterbitkan dalam Integrative Medicine Insights edisi 2016, peneliti mencatat, ada banyak penelitian yang menunjukkan hasil positif dalam mengurangi mual dan muntah.
Namun beberapa lainnya memberikan hasil yang biasa-biasa saja.
Menurut penelitian yang diterbitkan di jurnal Foods edisi Juni 2019, manfaat selanjutnya dari teh jahe dan serai yakni dapat membantu mencegah dan meringankan penyakit kronis.
Hal tersebut mungkin saja dipengaruhi oleh aktivitas antioksidan dan antiinflamasi yang ada dalam jahe. 
Tingkat aktivitas antioksidan yang lebih tinggi disebabkan oleh jahe kering dan tingkat aktivitas antioksidan yang lebih rendah disebabkan oleh jahe segar.
Freepik Ilustrasi wedang jahe merah dan efeknya bagi tubuh.














",TREN
