Judul,Berita,Topik
"Harga Emas Antam Hari Ini 4 Desember 2023 Naik Rp 15.000 Per Gram, Simak Rinciannya","Mengutip laman Logam Mulia, harga emas Antam saat ini menjadi sebesar Rp 1.145.000 per gram.
Harga buyback emas Antam juga naik Rp 15.000 menjadi Rp 1.044.000 per gram. Buyback adalah harga yang didapat jika pemegang emas Antam ingin menjual emas batangan tersebut.
Namun perlu diketahui bahwa harga emas Antam itu adalah yang berlaku di Butik Emas LM, Graha Dipta, Pulo Gadung, Jakarta Timur. Maka bisa saja harganya berbeda pada gerai penjualan emas Antam lainnya.
Adapun berdasarkan Peraturan Menteri Keuangan (PMK) Nomor 34/PMK.10/2017 diatur bahwa pembelian emas batangan akan dikenakan PPh 22 sebesar 0,9 persen.
Jika ingin dapat potongan pajak lebih rendah sebesar 0,45 persen, maka sertakan Nomor Pokok Wajib Pajak (NPWP) setiap kali transaksi. Setiap pembelian emas batangan akan disertai dengan bukti potong PPh 22.
Sedangkan untuk buyback, berdasarkan PMK Nomor 34/PMK.10/2017, penjualan kembali emas batangan ke Antam dengan nilai lebih dari Rp 10 juta, akan dikenakan PPh 22 sebesar 1,5 persen untuk pemegang NPWP dan 3 persen untuk non NPWP.
Untuk diketahui pula, bahwa harga buyback yang ditetapkan Antam tersebut belum termasuk pengenaan pajak jika penjualannya melebihi Rp 10 juta. PPh 22 atas transaksi buyback akan dipotong langsung dari total nilai buyback.
Berikut rincian harga emas Antam hari ini Senin (4/12/2023):














",MONEY
Volvo Pastikan MPV Listrik EM90 Tidak Masuk Indonesia,"JAKARTA, KOMPAS.com - Belum lama ini Volvo meluncurkan multi purpose vehicle (MPV) listrik bernama EM90. Mobil ini sekaligus menjadi MPV pertama yang dihadirkan oleh Volvo sepanjang 96 tahun kiprahnya di dunia otomotif.
Sayangnya, EM90 untuk saat ini hanya dijual di China. Bahkan kecil kemungkinan MPV tersebut masuk ke pasar Indonesia. Hal ini seperti yang diungkapkan oleh Haryanto Djayaputra, GM Operations Volvo Cars Indonesia.
“Banyak yang bertanya ke saya, memang mobil itu tidak akan masuk ke Indonesia? Mobil itu memang dikhususkan untuk pasar China saja,” ucap pria yang akrab disapa Toto, saat ditemui di Jakarta Pusat, belum lama ini.
Saat ini, segmen MPV mewah di Indonesia sudah diisi oleh Toyota Alphard, Lexus LM, dan Hyundai Staria. Tentunya jika Volvo EM90 hadir di Tanah Air bakal memberikan warna baru, terlebih lagi mobil tersebut merupakan MPV bertenaga listrik.
Volvo EM90 PR Images Volvo EM90 Concept World Stills
Namun, Toto mengaku akan terus mempelajari potensi dari konsumennya. Mengingat, peminat MPV di Indonesia saat ini cukup besar.
“Mereka belum buka pembicaraan mengenai market lain tidak hanya Indonesia tapi juga negara lain. Kalau market (di Indonesia) memang cukup besar terutama MPV luxury, jadi mudah-mudahan ya,” kata Toto.
Sebagai informasi, MPV listrik EM90 hadir dengan desain eksterior yang futuristis dan mewah. Tampilan depan didominasi dengan grill megah dan lampu depan Thor’s Hammer.
Bagian kabin juga dibuat senyaman mungkin dengan berbagai fitur dan teknologi yang diperuntukkan bagi pengemudi dan penumpang, mulai dari layar infotainment 15,7 inci, 21 speaker Bowers & Wilkins, serta layar tambahan 15,6 inci di bagian atap.
Volvo EM90 PR Images Volvo EM90 Concept World Stills
EM90 dilengkapi dengan baterai 116 kWh ditenagai e-motor dengan output 200 kW atau 268 Hp, dan mampu berakselerasi 0-100 Km per jam hanya dalam waktu 8,3 detik. Dengan baterai tersebut mampu memberikan jangkauan hingga 738 Km dalam siklus pengujian CLTC.














",OTOMOTIF
"Bakteri: Pengertian, Struktur, dan Klasifikasinya","KOMPAS.com - Bakteri merupakan organisme hidup bersel tunggal yang memiliki ukuran sangat kecil.
Diketahui terdapat banyak sekali bakteri yang tersebar di dunia, termasuk yang ada di dalam dan di tubuh manusia.
Mereka ada di kulit, saluran pernapasan, dan mulut. Mereka juga ada di sistem pencernaan, sistem reproduksi, bahkan saluran kemih Anda.
Bakteri cenderung dikenal sebagai penyebab dari berbagai macam penyakit. Namun, sebagian dari mereka juga membentuk mikrobioma dan menjaga kesehatan tubuh manusia.

Dilansir dari laman National Human Genome Research Institute NIH, bakteri adalah organisme mikroskopis bersel tunggal.
Bakteri tidak mempunyai inti sehingga tergolong prokariotik. Mereka adalah mikroba dengan struktur sel yang sangat sederhana.
Bakteri ditemukan hampir di semua tempat di bumi dan termasuk bagian yang sangat penting bagi ekosistem planet ini.
Tubuh manusia penuh dengan bakteri, dan bahkan diperkirakan ada lebih banyak sel bakteri dibandingkan sel manusia.
Ada bakteri jahat yang disebut patogen dan menyebabkan penyakit. Untungnya, Sebagian besar bakteri dalam tubuh manusia tidak berbahaya, dan justru bermanfaat bagi tubuh.
Misalnya dalam sistem pencernaan, khususnya pada usus, manusia memiliki bakteri yang sangat diperlukan untuk membantu tubuh berfungsi secara normal.
Bakteri merupakan mikroorganisme yang bentuknya bermacam-macam. Bentuknya bisa berupa bola, bisa berupa batang, atau bisa juga berbentuk spiral.
Kebanyakan bakteri berkembang biak melalui pembelahan biner. Artinya, setiap sel bakteri menggandakan DNA-nya dan membelah menjadi dua bagian, dengan setiap sel baru menerima satu salinan DNA.
iStockphoto/Vitalii Dumma Ilustrasi struktur bakteri.
Sel bakteri berbeda dengan sel tumbuhan maupun hewan. Bakteri termasuk dalam kategori sel prokariotik, yang berarti mereka tidak memiliki inti.
Dikutip dari laman Medical News Today, struktur sel bakteri meliputi:














",TREN
Generasi Terbaru Mobil Listrik Nissan Leaf Bergaya SUV,"JAKARTA, KOMPAS.com - Generasi terbaru Nissan Leaf dikabarkan sedang dalam tahap pengembangan. Menurut kabar yang beredar, hatchback ini akan berubah menjadi bergaya SUV.
Untuk diketahui, Leaf pertama kali diperkenalkan pada 2009. Mobil listrik ini sudah masuk generasi kedua yang meluncur pada 2017. Tapi, hingga kini, sempat mengalami facelift juga.
Dikutip dari Carscoops.com, Minggu (3/12/2023), generasi ketiga Leaf akan memiliki tampilan yang lebih sporty, mengarah ke crossover. Disebutkan bahwa desainnya terinspirasi dari Ariya.
Dok. Carscoops.com Nissan Chill Out Concept
Sebagian orang menyebutkan bahwa desain pada generasi pertama dan kedua cukup menarik. Tapi, untuk generasi ketiga diyakini akan lebih menarik lagi desainnya.
Platform yang digunakan akan sama seperti Ariya dan Renault Megane E-Tech, yakni CMF-EV. Desainnya diyakini tidak jauh berbeda dengan konsep yang pernah ditampilkan pada 2021, yakni Chill-Out Concept.
Konsep tersebut ditandai dengan panel bodi yang ramping dan mengalir dengan sedikit garis, lipatan, atau tepi yang tidak perlu, sesuatu yang tidak dapat dikatakan tentang banyak mobil yang saat ini dijual.
Dok. Carscoops.com Nissan Chill Out Concept
Mobil ini juga memiliki bagian depan yang didominasi oleh lampu depan LED, bilah lampu LED, dan lencana Nissan yang menyala. Jika Leaf baru terlihat 50 persen lebih ramping dari konsepnya, ini akan menjadi peningkatan yang dramatis dari mobil yang ada saat ini.
Untuk sumber tenaga alias baterainya, generasi ketiga Leaf disebutkan akan dibekali dengan baterai yang canggih. Baterai tersebut diproduksi oleh perusahaan asal China, yakni Envision.
Baterai canggih ini diklaim menawarkan peningkatan kepadatan energi sebesar 30 persen dibandingkan dengan baterai model saat ini, yang secara signifikan akan meningkatkan jarak tempuh.














",OTOMOTIF
"Pasar Smartwatch Tumbuh Lagi, Apple Masih Memimpin","Pertumbuhan itu didorong oleh pengiriman yang kuat di sejumlah pasar, termasuk India dan China. Di India, pertumbuhan jumlah pengiriman smartwatch dipimpin oleh merek kenamaan India, Fire-Bolt.
Dari total persentase pengiriman smartwatch global, 35 persennya dipasarkan di India. Angka ini membuat India sebagai kontributor terbesar pasar smartwatch global selama tiga kuartal terakhir secara berturut-turut.
Sementara itu di China, salah satunya pendorong pasar smartwatch adalah merek Huawei yang mulai bangkit di pasar arloji pintar.
Menurut Counterpoint, Huawei memimpin pertumbuhan pengiriman smartwatch High-level Operating System (HLOS), yaitu smartwatch yang biasanya dibekali spek dan harga tinggi.
Contoh arloji pintar yang dikategorikan HLOS yaitu yang menjalankan Watch OS, Samsung OS atau yang memiliki kemampuan instal aplikasi pihak ketiga.
Pangsa pasar Huawei dalam kategori HLOS memang masih rendah bila dibandingkan dengan Apple dan Samsung. Namun persentase pertumbuhan Huawei pada kuartal III-2023, mengungguli kedua merek tersebut.
Adapun tren pertumbuhan pengiriman smartwatch global ini terbilang menarik mengingat kondisi ekonomi global yang belum stabil. Selain itu, kondisi ini juga berbanding terbalik dengan pasar smartphone yang masih terbilang lesu.
""Di tengah pelambatan ekonomi global, sebagian besar pasar perangkat konsumen seperti smartphone masih stagnan dibanding tahun lalu. Sebaliknya, pasar smartwatch mencatat pertumbuhan selama dua kuartal berturut-turut baik di segmen premium maupun smartwatch murah,"" kata analis Counterpoint, Woojin Son, dikutip KompasTekno dari situs resmi Counterpoint, Senin (4/12/2023).
Meski pertumbuhan smartwatch global kuartal III-2023 didorong oleh Fire-Bolt dan Huawei, secara umum Apple masih memimpin pasar smartwatch dunia. Pada periode tersebut, Apple mencatat peningkatan pengiriman 7 persen dibanding kuartal III-2022.
Menurut Counterpoint, pertumbuhan Apple didorong oleh pengiriman Apple Watch SE generasi kedua. Smartwatch ini diperkenalkan perusahaan pada September tahun lalu bersamaan dengan Watch Series 8 dan Watch Series Ultra.
Counterpoint tak merinci persentase pangsa pasar Apple secara global. Namun bila dirunut berdasarkan kategori HLOS, pangsa pasar Apple kuartal III-2023 adalah sebesar 45 persen.
Samsung membuntuti Apple dengan pangsa pasar 18 persen untuk kategori HLOS. Angkanya turun bila dibandingkan dengan kuartal III-2022, yaitu sebesar 24 persen.
Secara umum pengiriman smartwatch Samsung juga turun sebesar 19 persen. Penyebabnya menurut Counterpoint yaitu menurunnya pengiriman smartwatch Samsung model lama.
Adapun Huawei membukukan kinerja yang signifikan dengan peningkatan pengiriman sampai 56 persen dibanding kuartal III-2022. Pada kategori HLOS, kenaikannya bahkan sampai 122 persen.
Menurut Counterpoint, faktor pendorongnya adalah dirilisnya model baru termasuk Watch 4 dan 4 Pro pada kuartal II-2023 serta Watch GT 4 pada kuartal III-2023. Faktor lainnya yaitu model penjualan paket yang dijual di berbagai saluran penjualan.














",TEKNO
INFOGRAFIK: Hoaks! Prabowo Dinonaktifkan karena Buat Keluarga Jokowi Berantakan,"KOMPAS.com - Sebuah unggahan hadir di media sosial dengan narasi yang menyatakan bahwa Prabowo Subianto dinonaktifkan dari jabatannya sebagai menteri pertahanan.
Unggahan itu menyatakan bahwa Prabowo dinonaktifkan karena membuat keluarga Presiden Joko Widodo berantakan.
Narasi itu muncul dalam keterangan tertulis, serta thumbnail untuk video yang berdurasi 8 menit 16 detik, yang tayang pada 28 November 2023.
Setelah disimak secara detail, tidak ada pernyataan dalam video yang menyatakan bahwa Prabowo dinonaktifkan, atau keluarga Jokowi yang berantakan.
Lalu seperti apa penjelasannya? Bagaimana hoaks itu muncul dan beredar?
Simak infografik berikut ini:
A post shared by Cek Fakta Kompascom (@cekfakta.kompascom)














",CEK FAKTA
Ketahui Penyebab Indikator Oli Motor Terus Menyala,"TANGERANG, KOMPAS.com - Pengendara sepeda motor dianjurkan untuk melakukan ganti oli secara rutin, setidaknya sekali setiap 2.000 kilometer. Langkah perawatan ini berguna untuk memastikan kesehatan mesin dan penggunaan jangka panjang.
Akan tetapi, beberapa pengendara mungkin pernah mengalami kejadian-kejadian membingungkan saat ganti oli. Salah satu contohnya yakni indikator masih menyala.
Untuk diketahui, motor-motor lansiran terbaru biasanya sudah dibekali indikator notifikasi, sebagai pengingat jika oli harus segera diganti.
Kadang-kadang terjadi situasi di mana oli motor sudah diganti, namun indikator tersebut tidak mati, apa penyebabnya?
Flickr/ErFarinder Ganti oli motor secara mandiri di rumah
Anto Hananto, kepala bengkel AHASS 88 Tangerang menjelaskan, kondisi semacam ini memang bisa saja terjadi, dan biasanya disebabkan oleh dua kendala.
Kendala pertama adalah sensor suhu motor rusak dan harus diganti. Komponen ini memang bisa memengaruhi indikator yang terpampang di layar spidometer.
""Biasanya indikator langsung nyala semua, tapi motor enggak apa-apa. Ini masalahnya di sensor, minta ganti,"" ucapnya kepada Kompas.com di Tangerang, Minggu (3/12/2023).
Harga sensor suhu juga tidak terlalu mahal, yakni sekitar Rp 30.000 di bengkel resmi. Proses pemasangan dan servisnya juga terbilang ringkas.
Dok. AHM Ilustrasi kuras mesin motor
Selain sensor, ada satu sebab lain yang membuat indikator tetap menyala walaupun oli sudah diganti, yakni karena kelalaian mekanik lupa melakukan reset.
“Mekaniknya lupa reset habis ganti oli, itu jadi nyala lagi,” ucap Anto.
Anto menjelaskan, indikator oli motor ternyata menggunakan kalkulasi berdasarkan jarak tempuh, untuk menentukan kapan waktu penggantian selanjutnya.
Setelah jarak tempuh penggantian tercapai, indikator akan langsung menyala dan menjadi penanda waktunya mengganti oli motor.














",OTOMOTIF
"Terbongkarnya Pengemis Menginap di Hotel Ponorogo, Berawal Temuan Kunci di Tas","Hal itu diketahui setelah petugas mendapati sebuah kunci kamar hotel di dalam tas milik A saat menggelar pemeriksaan.
""Setelah kami cek identitas dan isi tasnya ditemukan sebuah kunci hotel. Identitas pengemis ini asal Kabupaten Jombang, Jawa Timur,"" kata Subiantoro saat dihubungi oleh Kompas.com, Senin (4/12/2023).
Menurut Subiantoro, pengemis itu sudah seminggu tinggal di hotel tengah Kota Ponorogo.
""Jadi dia datang ke Ponorogo naik bus dari Jombang. Hotelnya saja berapa dan berani menginap dan sudah lebih dari sepekan. Hotelnya (tempat menginap) berada di tengah kota. Jadi hotelnya bukan hotel melati yang ecek-ecek,” kata Subiantoro.
Setiapnya hari, lanjut Subiantoro, pengemis itu beraksi di Alun-Alun Kota Ponorogo lantaran banyaknya wahana hiburan di tempat tersebut. 
A membawa kardus kotak lalu ditulisi ""Mohon Bantuan Dana Untuk Penyandang Disabilitas dan Anak-Anak Tuna Rungu"".
 Tak hanya itu, saat dimintai keterangan, pengemis itu rupanya seorang tunawicara. Ia memilih tinggal di hotel lantaran baru pertama kali mengemis di Kota Ponorogo.

 Subiantoro menduga dari hasil mengemis, perempuan itu mendapatkan penghasilan ratusan ribu rupiah. Pasalnya untuk tinggal di hotel butuh biaya yang tidak sedikit. 
 Terlebih hotel yang ditinggali pengemis itu berada di tengah Kota Ponorogo. 
 ""Dan dia sudah seminggu menginap di sini,"" jelas Subiantoro.
Menyikapi hal tersebut, Satpol PP akan sering menggelar razia pengemis di Kota Ponorogo.














",REGIONAL
"IHSG Diprediksi Menguat di Awal Pekan, Ini Rekomendasi Sahamnya","JAKARTA, KOMPAS.com – Indeks Harga Saham Gabungan (IHSG) diproyeksikan akan menguat pada Senin (4/12/2023).
Sebelumnya, IHSG pada penutupan Jumat (1/12/2023) berakhir di zona hijau pada level 7.059,9 atau melemah 0,29 persen (20,8 poin).
Associate Director of Research and Investment Pilarmas Investindo Maximilianus Nico Demus mengatakan, IHSG hari ini berpeluang menguat. Dia bilang, Indeks manufaktur Indonesia masih berada pada zona ekspansi serta inflasi masih terjaga di ambang batas Bank Indonesia, tentunya dua hal ini akan memberikan katalis positif untuk IHSG. 
SHUTTERSTOCK/SHUTTER_O Ilustrasi saham, pergerakan saham, IHSG.
“Berdasarkan analisa teknikal, kami melihat IHSG berpotensi menguat terbatas dengan support dan resistance di level 7.050 sampai 7.090,” kata Maximilianus dalam analisisnya.
Maximilianus mengun mengatakan, Bank Indonesia terus mencermati sejumlah risiko yang dapat menimbulkan tekanan terhadap tetap terkendalinya inflasi.
Ini termasuk dampak kenaikan harga energi dan pangan global serta tekanan depresiasi nilai tukar rupiah terhadap imported inflation. 
“Untuk itu, Bank Indonesia terus memperkuat bauran kebijakan moneter dan mempererat sinergi dengan pemerintah (pusat dan daerah) untuk memastikan inflasi tetap terkendali dalam kisaran 3 plus minus 1 persen pada 2023 dan 2,5 plus minus 1 persen pada 2024,” lanjut dia.
 Dari luar negeri, pidato pimpinan bank sentral AS Jerome Powell di Spelman College pada hari Jumat kemarin, masih memberikan peringatan bahwa masih terlalu dini untuk menyimpulkan dengan yakin bahwa kebijakan moneter yang ada saat ini telah bersikap membatasi.














",MONEY
 OIKN Luncurkan Nusantara Net Zero Strategy 2045 di COP28,"Kepala OIKN Bambang Susantono menuturkan, peluncuran peta jalan ini menjadi momen bersejarah. Hal ini karena untuk pertama kali kota di Indonesia memiliki RLDC, Regionally and Locally Determined Contribution.
""OIKN dengan bangga mengumumkan Nusantara's Net Zero Emission Strategy, sebuah dokumen yang menunjukkan komitmen kota ini untuk ikut ambil bagian dalam upaya global mengakselerasi aksi iklim,"" ujar Bambang, dalam peluncuran di Paviliun ADB COP28 di Dubai, Uni Emirat Arab, Minggu (3/12/2023).
Bambang menekankan ibu kota baru Indonesia tidak hanya akan menjadi kota yang hijau tapi juga akan menjadi model untuk masa depan yang berkelanjutan.
Terlihat dari target ambisius untuk menjadi kota dengan nol emisi karbon atau net zero emission (NZE), kondisi di mana karbon yang dihasilkan sama dengan kapasitas penyimpanan atau bahkan kurang dari itu.
Beberapa langkah yang akan dilakukan termasuk proses reforestasi secara masif, peremajaan dan menjaga ekologi di Nusantara. Salah satunya dengan mengkonversi 65 persen area Nusantara, yang mayoritas ditutupi tanaman monokultur, menjadi hutan tropis yang asri.
Sementara itu, di area urban akan memanfaatkan teknologi untuk memastikan manajemen sumber daya alam yang efisien sembari menerapkan inovasi solusi berbasis alam.
Contohnya menjadikan Nusantara sebagai kota spons, memastikan ketersediaan air, pengurangan bahaya banjir, serta pelestarian ekologi.
Langkah itu sejalan dengan target Indonesia dalam pengurangan emisi sampai dengan 2060.
""Dalam kolaborasi dengan berbagai pemangku kepentingan, Otorita Ibu Kota Nusantara menyiapkan langkah untuk mentransformasi target ambisius menjadi aksi yang spesifik dan terukur,"" tegas Bambang.
Artikel ini merupakan bagian dari Lestari KG Media, sebuah inisiatif untuk akselerasi Tujuan Pembangunan Berkelanjutan.













",LESTARI
